time,e_xx,el_strain_xx,euler_angle_1,euler_angle_2,euler_angle_3,fp_xx,stress_xx,stress_yy,tot_strain_xx,vonmises
0.17609375,0.017838932284256,0,41.175049017868,0.37037034261327,4.1111820996251,1.0139850753839,545.77151579179,-0.0012207296163964,0.01753488496707,475.92625447829
0.17640625,0.017870873748186,0,41.253566724438,0.37038128301595,4.1110535606942,1.0140152704337,545.94212382654,-0.0012239259076751,0.017565751412166,476.07585438267
0.17671875,0.017902816216513,0,41.253344324005,0.37039222373533,4.1109250005532,1.0140454660339,546.11262058641,-0.0012271237065001,0.017596616972952,476.22535911658
0.17703125,0.017934759689232,0,41.410602288931,0.37040316477073,4.1107964192818,1.0140756621845,546.2830061446,-0.0012303224846976,0.017627481649459,476.37476873087
0.17734375,0.017966704166339,0,41.567860304173,0.37041410612163,4.1106678169591,1.0141058588852,546.45328057361,-0.0012335226678623,0.017658345441717,476.52408327674
0.17765625,0.017998649647827,0,41.72511836965,0.37042504778724,4.1105391936644,1.0141360561359,546.62344394627,-0.0012367240870099,0.01768920834976,476.67330280525
0.17796875,0.018030596133692,0,41.724896170323,0.37043598976715,4.1104105494762,1.0141662539364,546.79349633517,-0.0012399268405397,0.017720070373618,476.8224273676
0.17828125,0.01806254362393,0,41.724674021072,0.37044693206065,4.1102818844729,1.0141964522865,546.96343781297,-0.0012431308360503,0.017750931513322,476.97145701498
0.17859375,0.018094492118535,0,41.724451921818,0.37045787466709,4.1101531987327,1.0142266511861,547.13326845209,-0.0012463361670714,0.017781791768904,477.12039179867
0.17890625,0.018126441617503,0,41.80297002996,0.37046881758627,4.1100244923332,1.0142568506349,547.30298832514,-0.0012495426630429,0.017812651140395,477.26923176994
0.17921875,0.018158392120828,0,41.881488187941,0.37047976081697,4.1098957653519,1.0142870506328,547.47259750441,-0.0012527504349481,0.017843509627828,477.41797698017
0.17953125,0.018190343628505,0,42.038746553161,0.3704907043589,4.1097670178659,1.0143172511795,547.64209606236,-0.0012559593040899,0.017874367231232,477.56662748072
0.17984375,0.01822229614053,0,42.117264810582,0.37050164821149,4.1096382499519,1.014347452275,547.81148407104,-0.0012591695975191,0.017905223950639,477.71518332313
0.18015625,0.018254249656897,0,42.195783117606,0.37051259237427,4.1095094616866,1.0143776539191,547.98076160288,-0.001262380943008,0.017936079786082,477.86364455876
0.18046875,0.018286204177602,0,42.195561316674,0.37052353684656,4.109380653146,1.0144078561114,548.14992872978,-0.0012655936991753,0.017966934737591,478.01201123927
0.18078125,0.018318159702639,0,42.274079722671,0.37053448162771,4.109251824406,1.014438058852,548.3189855239,-0.0012688077415971,0.017997788805197,478.16028341616
0.18109375,0.018350116232004,0,42.510078492998,0.37054542671694,4.1091229755424,1.0144682621405,548.48793205746,-0.0012720227092157,0.018028641988933,478.30846114098
0.18140625,0.018382073765693,0,42.588596997658,0.37055637211414,4.1089941066302,1.0144984659769,548.65676840212,-0.0012752390765123,0.018059494288829,478.4565444655
